ts,tag,value
1784068320,CTRL_ROD_POS_PCT,78.2
1784068320,RCS_TEMP_C,289.51
1784068320,RCS_PRESS_BAR,154.76
1784068320,CHARGING_PUMP_A_RUN,1
1784068380,REACTOR_POWER_MW,2397.2
1784068380,GEN_POWER_MW,783.2
1784068380,CTRL_ROD_POS_PCT,78.0
1784068380,RCS_TEMP_C,289.71
1784068380,RCS_PRESS_BAR,155.24
1784068380,CHARGING_PUMP_A_RUN,1
1784068440,REACTOR_POWER_MW,2403.5
1784068440,GEN_POWER_MW,784.7
1784068440,CTRL_ROD_POS_PCT,78.1
1784068440,RCS_TEMP_C,289.58
1784068440,RCS_PRESS_BAR,155.26
1784068440,CHARGING_PUMP_A_RUN,1
1784068500,REACTOR_POWER_MW,2398.7
1784068500,GEN_POWER_MW,783.8
1784068500,CTRL_ROD_POS_PCT,78.0
1784068500,RCS_TEMP_C,289.20
1784068500,RCS_PRESS_BAR,155.07
1784068500,CHARGING_PUMP_A_RUN,1
1784068560,REACTOR_POWER_MW,2398.7
1784068560,GEN_POWER_MW,785.0
1784068560,CTRL_ROD_POS_PCT,78.0
1784068560,RCS_TEMP_C,289.83
1784068560,RCS_PRESS_BAR,155.03
1784068560,CHARGING_PUMP_A_RUN,1
1784068620,REACTOR_POWER_MW,2394.4
1784068620,GEN_POWER_MW,778.9
1784068620,CTRL_ROD_POS_PCT,78.0
1784068620,RCS_TEMP_C,289.79
1784068620,RCS_PRESS_BAR,154.82
1784068620,CHARGING_PUMP_A_RUN,1
1784068680,REACTOR_POWER_MW,2396.2
1784068680,GEN_POWER_MW,785.1
1784068680,CTRL_ROD_POS_PCT,78.1
1784068680,RCS_TEMP_C,289.58
1784068680,RCS_PRESS_BAR,154.84
1784068680,CHARGING_PUMP_A_RUN,1
1784068740,REACTOR_POWER_MW,2405.0
1784068740,GEN_POWER_MW,785.0
1784068740,CTRL_ROD_POS_PCT,78.0
1784068740,RCS_TEMP_C,289.66
1784068740,RCS_PRESS_BAR,154.88
1784068740,CHARGING_PUMP_A_RUN,1
1784068800,REACTOR_POWER_MW,2400.4
1784068800,GEN_POWER_MW,783.0
1784068800,CTRL_ROD_POS_PCT,78.1
1784068800,RCS_TEMP_C,289.73
1784068800,RCS_PRESS_BAR,155.17
1784068800,CHARGING_PUMP_A_RUN,1
1784068860,REACTOR_POWER_MW,2392.7
1784068860,GEN_POWER_MW,779.0
1784068860,CTRL_ROD_POS_PCT,78.1
1784068860,RCS_TEMP_C,289.72
1784068860,RCS_PRESS_BAR,155.09
1784068860,CHARGING_PUMP_A_RUN,1
1784068920,REACTOR_POWER_MW,2400.8
1784068920,GEN_POWER_MW,785.3
1784068920,CTRL_ROD_POS_PCT,77.9
1784068920,RCS_TEMP_C,289.97
1784068920,RCS_PRESS_BAR,155.04
1784068920,CHARGING_PUMP_A_RUN,1
1784068980,REACTOR_POWER_MW,2395.2
1784068980,GEN_POWER_MW,777.5
1784068980,CTRL_ROD_POS_PCT,78.2
1784068980,RCS_TEMP_C,289.75
1784068980,RCS_PRESS_BAR,155.00
1784068980,CHARGING_PUMP_A_RUN,1
1784069040,REACTOR_POWER_MW,2399.0
1784069040,GEN_POWER_MW,781.4
1784069040,CTRL_ROD_POS_PCT,78.1
1784069040,RCS_TEMP_C,289.48
1784069040,RCS_PRESS_BAR,154.92
1784069040,CHARGING_PUMP_A_RUN,1
1784069100,REACTOR_POWER_MW,2400.5
1784069100,GEN_POWER_MW,783.8
1784069100,CTRL_ROD_POS_PCT,78.0
1784069100,RCS_TEMP_C,289.61
1784069100,RCS_PRESS_BAR,154.97
1784069100,CHARGING_PUMP_A_RUN,1
1784069160,REACTOR_POWER_MW,2403.9
1784069160,GEN_POWER_MW,788.8
1784069160,CTRL_ROD_POS_PCT,78.2
1784069160,RCS_TEMP_C,290.00
1784069160,RCS_PRESS_BAR,155.26
1784069160,CHARGING_PUMP_A_RUN,1
1784069220,REACTOR_POWER_MW,2400.2
1784069220,GEN_POWER_MW,783.0
1784069220,CTRL_ROD_POS_PCT,78.2
1784069220,RCS_TEMP_C,289.71
1784069220,RCS_PRESS_BAR,155.09
1784069220,CHARGING_PUMP_A_RUN,1
1784069280,REACTOR_POWER_MW,2392.8
1784069280,GEN_POWER_MW,786.3
1784069280,CTRL_ROD_POS_PCT,78.0
1784069280,RCS_TEMP_C,289.22
1784069280,RCS_PRESS_BAR,154.90
1784069280,CHARGING_PUMP_A_RUN,1
1784069340,REACTOR_POWER_MW,2401.4
1784069340,GEN_POWER_MW,781.4
1784069340,CTRL_ROD_POS_PCT,78.1
1784069340,RCS_TEMP_C,289.30
1784069340,RCS_PRESS_BAR,155.19
1784069340,CHARGING_PUMP_A_RUN,1
1784069400,REACTOR_POWER_MW,2401.9
1784069400,GEN_POWER_MW,786.7
1784069400,CTRL_ROD_POS_PCT,77.9
1784069400,RCS_TEMP_C,289.96
1784069400,RCS_PRESS_BAR,155.27
1784069400,CHARGING_PUMP_A_RUN,1
1784069460,REACTOR_POWER_MW,2402.6
1784069460,GEN_POWER_MW,783.6
1784069460,CTRL_ROD_POS_PCT,78.0
1784069460,RCS_TEMP_C,289.67
1784069460,RCS_PRESS_BAR,155.15
1784069460,CHARGING_PUMP_A_RUN,1
1784069520,REACTOR_POWER_MW,2405.0
1784069520,GEN_POWER_MW,786.7
1784069520,CTRL_ROD_POS_PCT,78.1
1784069520,RCS_TEMP_C,289.67
1784069520,RCS_PRESS_BAR,155.30
1784069520,CHARGING_PUMP_A_RUN,1
1784069580,REACTOR_POWER_MW,2401.0
1784069580,GEN_POWER_MW,780.9
1784069580,CTRL_ROD_POS_PCT,77.9
1784069580,RCS_TEMP_C,289.78
1784069580,RCS_PRESS_BAR,155.13
1784069580,CHARGING_PUMP_A_RUN,1
1784069640,REACTOR_POWER_MW,2407.8
1784069640,GEN_POWER_MW,783.0
1784069640,CTRL_ROD_POS_PCT,78.0
1784069640,RCS_TEMP_C,289.59
1784069640,RCS_PRESS_BAR,154.83
1784069640,CHARGING_PUMP_A_RUN,1
1784069700,REACTOR_POWER_MW,2394.0
1784069700,GEN_POWER_MW,784.3
1784069700,CTRL_ROD_POS_PCT,78.1
1784069700,RCS_TEMP_C,289.96
1784069700,RCS_PRESS_BAR,155.01
1784069700,CHARGING_PUMP_A_RUN,1
1784069760,REACTOR_POWER_MW,2392.4
1784069760,GEN_POWER_MW,785.5
1784069760,CTRL_ROD_POS_PCT,78.2
1784069760,RCS_TEMP_C,289.85
1784069760,RCS_PRESS_BAR,155.13
1784069760,CHARGING_PUMP_A_RUN,1
1784069820,REACTOR_POWER_MW,2397.7
1784069820,GEN_POWER_MW,778.7
1784069820,CTRL_ROD_POS_PCT,77.8
1784069820,RCS_TEMP_C,289.23
1784069820,RCS_PRESS_BAR,155.23
1784069820,CHARGING_PUMP_A_RUN,1
1784069880,REACTOR_POWER_MW,2394.6
1784069880,GEN_POWER_MW,783.0
1784069880,CTRL_ROD_POS_PCT,78.0
1784069880,RCS_TEMP_C,289.78
1784069880,RCS_PRESS_BAR,155.27
1784069880,CHARGING_PUMP_A_RUN,1
1784069940,REACTOR_POWER_MW,2395.7
1784069940,GEN_POWER_MW,782.8
1784069940,CTRL_ROD_POS_PCT,77.9
1784069940,RCS_TEMP_C,289.97
1784069940,RCS_PRESS_BAR,154.97
1784069940,CHARGING_PUMP_A_RUN,1
1784070000,REACTOR_POWER_MW,2394.8
1784070000,GEN_POWER_MW,778.8
1784070000,CTRL_ROD_POS_PCT,78.1
1784070000,RCS_TEMP_C,289.84
1784070000,RCS_PRESS_BAR,155.27
1784070000,CHARGING_PUMP_A_RUN,1
1784070060,REACTOR_POWER_MW,2400.9
1784070060,GEN_POWER_MW,785.2
1784070060,CTRL_ROD_POS_PCT,77.9
1784070060,RCS_TEMP_C,289.54
1784070060,RCS_PRESS_BAR,155.17
1784070060,CHARGING_PUMP_A_RUN,1
1784070120,REACTOR_POWER_MW,2402.1
1784070120,GEN_POWER_MW,786.5
1784070120,CTRL_ROD_POS_PCT,77.8
1784070120,RCS_TEMP_C,289.55
1784070120,RCS_PRESS_BAR,155.04
1784070120,CHARGING_PUMP_A_RUN,1
1784070180,REACTOR_POWER_MW,2395.1
1784070180,GEN_POWER_MW,786.7
1784070180,CTRL_ROD_POS_PCT,77.9
1784070180,RCS_TEMP_C,289.40
1784070180,RCS_PRESS_BAR,155.05
1784070180,CHARGING_PUMP_A_RUN,1
1784070240,REACTOR_POWER_MW,2394.2
1784070240,GEN_POWER_MW,784.6
1784070240,CTRL_ROD_POS_PCT,77.9
1784070240,RCS_TEMP_C,289.60
1784070240,RCS_PRESS_BAR,155.25
1784070240,CHARGING_PUMP_A_RUN,1
1784070300,REACTOR_POWER_MW,2401.4
1784070300,GEN_POWER_MW,781.9
1784070300,CTRL_ROD_POS_PCT,77.8
1784070300,RCS_TEMP_C,289.75
1784070300,RCS_PRESS_BAR,155.11
1784070300,CHARGING_PUMP_A_RUN,1
1784070360,REACTOR_POWER_MW,2395.9
1784070360,GEN_POWER_MW,780.2
1784070360,CTRL_ROD_POS_PCT,77.9
1784070360,RCS_TEMP_C,289.73
1784070360,RCS_PRESS_BAR,154.71
1784070360,CHARGING_PUMP_A_RUN,1
1784070420,REACTOR_POWER_MW,2399.3
1784070420,GEN_POWER_MW,788.2
1784070420,CTRL_ROD_POS_PCT,78.1
1784070420,RCS_TEMP_C,289.38
1784070420,RCS_PRESS_BAR,155.15
1784070420,CHARGING_PUMP_A_RUN,1
1784070480,REACTOR_POWER_MW,2402.6
1784070480,GEN_POWER_MW,783.2
1784070480,CTRL_ROD_POS_PCT,77.9
1784070480,RCS_TEMP_C,289.55
1784070480,RCS_PRESS_BAR,155.21
1784070480,CHARGING_PUMP_A_RUN,1
1784070540,REACTOR_POWER_MW,2399.8
1784070540,GEN_POWER_MW,786.3
1784070540,CTRL_ROD_POS_PCT,78.1
1784070540,RCS_TEMP_C,289.63
1784070540,RCS_PRESS_BAR,155.29
1784070540,CHARGING_PUMP_A_RUN,1
1784070600,REACTOR_POWER_MW,2392.0
1784070600,GEN_POWER_MW,784.6
1784070600,CTRL_ROD_POS_PCT,78.1
1784070600,RCS_TEMP_C,289.59
1784070600,RCS_PRESS_BAR,154.72
1784070600,CHARGING_PUMP_A_RUN,1
1784070660,REACTOR_POWER_MW,2398.3
1784070660,GEN_POWER_MW,779.0
1784070660,CTRL_ROD_POS_PCT,78.1
1784070660,RCS_TEMP_C,289.82
1784070660,RCS_PRESS_BAR,154.89
1784070660,CHARGING_PUMP_A_RUN,1
1784070720,REACTOR_POWER_MW,2393.5
1784070720,GEN_POWER_MW,784.3
1784070720,CTRL_ROD_POS_PCT,78.0
1784070720,RCS_TEMP_C,289.62
1784070720,RCS_PRESS_BAR,155.17
1784070720,CHARGING_PUMP_A_RUN,1
1784070780,REACTOR_POWER_MW,2404.6
1784070780,GEN_POWER_MW,787.0
1784070780,CTRL_ROD_POS_PCT,78.1
1784070780,RCS_TEMP_C,289.56
1784070780,RCS_PRESS_BAR,154.71
1784070780,CHARGING_PUMP_A_RUN,1
1784070840,REACTOR_POWER_MW,2403.9
1784070840,GEN_POWER_MW,781.3
1784070840,CTRL_ROD_POS_PCT,77.9
1784070840,RCS_TEMP_C,289.75
1784070840,RCS_PRESS_BAR,154.99
1784070840,CHARGING_PUMP_A_RUN,1
1784070900,REACTOR_POWER_MW,2404.4
1784070900,GEN_POWER_MW,786.2
1784070900,CTRL_ROD_POS_PCT,78.0
1784070900,RCS_TEMP_C,289.36
1784070900,RCS_PRESS_BAR,155.28
1784070900,CHARGING_PUMP_A_RUN,1
1784070960,REACTOR_POWER_MW,2405.4
1784070960,GEN_POWER_MW,790.6
1784070960,CTRL_ROD_POS_PCT,77.9
1784070960,RCS_TEMP_C,290.00
1784070960,RCS_PRESS_BAR,154.98
1784070960,CHARGING_PUMP_A_RUN,1
1784071020,REACTOR_POWER_MW,2399.2
1784071020,GEN_POWER_MW,780.5
1784071020,CTRL_ROD_POS_PCT,78.1
1784071020,RCS_TEMP_C,289.80
1784071020,RCS_PRESS_BAR,154.94
1784071020,CHARGING_PUMP_A_RUN,1
1784071080,REACTOR_POWER_MW,2405.1
1784071080,GEN_POWER_MW,790.3
1784071080,CTRL_ROD_POS_PCT,77.9
1784071080,RCS_TEMP_C,289.97
1784071080,RCS_PRESS_BAR,155.13
1784071080,CHARGING_PUMP_A_RUN,1
1784071140,REACTOR_POWER_MW,2400.3
1784071140,GEN_POWER_MW,786.3
1784071140,CTRL_ROD_POS_PCT,77.9
1784071140,RCS_TEMP_C,289.55
1784071140,RCS_PRESS_BAR,154.88
1784071140,CHARGING_PUMP_A_RUN,1
1784071200,REACTOR_POWER_MW,2395.6
1784071200,GEN_POWER_MW,786.3
1784071200,CTRL_ROD_POS_PCT,78.0
1784071200,RCS_TEMP_C,289.70
1784071200,RCS_PRESS_BAR,155.05
1784071200,CHARGING_PUMP_A_RUN,1
1784071260,REACTOR_POWER_MW,2394.7
1784071260,GEN_POWER_MW,784.8
1784071260,CTRL_ROD_POS_PCT,77.8
1784071260,RCS_TEMP_C,289.82
1784071260,RCS_PRESS_BAR,155.17
1784071260,CHARGING_PUMP_A_RUN,1
1784071320,REACTOR_POWER_MW,2396.4
1784071320,GEN_POWER_MW,782.4
1784071320,CTRL_ROD_POS_PCT,77.9
1784071320,RCS_TEMP_C,289.79
1784071320,RCS_PRESS_BAR,154.86
1784071320,CHARGING_PUMP_A_RUN,1
1784071380,REACTOR_POWER_MW,2405.3
1784071380,GEN_POWER_MW,783.6
1784071380,CTRL_ROD_POS_PCT,78.1
1784071380,RCS_TEMP_C,290.01
1784071380,RCS_PRESS_BAR,154.88
1784071380,CHARGING_PUMP_A_RUN,1
1784071440,REACTOR_POWER_MW,2394.7
1784071440,GEN_POWER_MW,779.0
1784071440,CTRL_ROD_POS_PCT,78.2
1784071440,RCS_TEMP_C,289.83
1784071440,RCS_PRESS_BAR,155.18
1784071440,CHARGING_PUMP_A_RUN,1
1784071500,REACTOR_POWER_MW,2396.0
1784071500,GEN_POWER_MW,780.3
1784071500,CTRL_ROD_POS_PCT,77.8
1784071500,RCS_TEMP_C,289.47
1784071500,RCS_PRESS_BAR,154.99
1784071500,CHARGING_PUMP_A_RUN,1
1784071560,REACTOR_POWER_MW,2392.8
1784071560,GEN_POWER_MW,777.4
1784071560,CTRL_ROD_POS_PCT,78.0
1784071560,RCS_TEMP_C,289.54
1784071560,RCS_PRESS_BAR,155.27
1784071560,CHARGING_PUMP_A_RUN,1
1784071620,REACTOR_POWER_MW,2404.5
1784071620,GEN_POWER_MW,783.1
1784071620,CTRL_ROD_POS_PCT,78.2
1784071620,RCS_TEMP_C,289.22
1784071620,RCS_PRESS_BAR,154.88
1784071620,CHARGING_PUMP_A_RUN,1
1784071680,REACTOR_POWER_MW,2402.6
1784071680,GEN_POWER_MW,789.7
1784071680,CTRL_ROD_POS_PCT,78.0
1784071680,RCS_TEMP_C,289.90
1784071680,RCS_PRESS_BAR,154.74
1784071680,CHARGING_PUMP_A_RUN,1
1784071740,REACTOR_POWER_MW,2397.6
1784071740,GEN_POWER_MW,786.9
1784071740,CTRL_ROD_POS_PCT,78.1
1784071740,RCS_TEMP_C,289.47
1784071740,RCS_PRESS_BAR,155.28
1784071740,CHARGING_PUMP_A_RUN,1
1784071800,REACTOR_POWER_MW,2406.1
1784071800,GEN_POWER_MW,790.6
1784071800,CTRL_ROD_POS_PCT,77.9
1784071800,RCS_TEMP_C,289.64
1784071800,RCS_PRESS_BAR,155.10
1784071800,CHARGING_PUMP_A_RUN,1
1784071860,REACTOR_POWER_MW,2405.4
1784071860,GEN_POWER_MW,785.7
1784071860,CTRL_ROD_POS_PCT,77.9
1784071860,RCS_TEMP_C,289.39
1784071860,RCS_PRESS_BAR,155.12
1784071860,CHARGING_PUMP_A_RUN,1
1784071920,REACTOR_POWER_MW,2405.7
1784071920,GEN_POWER_MW,790.1
1784071920,CTRL_ROD_POS_PCT,77.9
1784071920,RCS_TEMP_C,289.55
1784071920,RCS_PRESS_BAR,155.08
1784071920,CHARGING_PUMP_A_RUN,1
1784071980,REACTOR_POWER_MW,2392.4
1784071980,GEN_POWER_MW,783.1
1784071980,CTRL_ROD_POS_PCT,77.9
1784071980,RCS_TEMP_C,289.66
1784071980,RCS_PRESS_BAR,155.19
1784071980,CHARGING_PUMP_A_RUN,1
1784072040,REACTOR_POWER_MW,2395.3
1784072040,GEN_POWER_MW,785.6
1784072040,CTRL_ROD_POS_PCT,77.9
1784072040,RCS_TEMP_C,289.27
1784072040,RCS_PRESS_BAR,154.92
1784072040,CHARGING_PUMP_A_RUN,1
1784072100,REACTOR_POWER_MW,2397.1
1784072100,GEN_POWER_MW,780.3
1784072100,CTRL_ROD_POS_PCT,77.9
1784072100,RCS_TEMP_C,289.44
1784072100,RCS_PRESS_BAR,155.18
1784072100,CHARGING_PUMP_A_RUN,1
1784072160,REACTOR_POWER_MW,2400.8
1784072160,GEN_POWER_MW,786.4
1784072160,CTRL_ROD_POS_PCT,78.2
1784072160,RCS_TEMP_C,289.42
1784072160,RCS_PRESS_BAR,155.18
1784072160,CHARGING_PUMP_A_RUN,1
1784072220,REACTOR_POWER_MW,2401.3
1784072220,GEN_POWER_MW,785.6
1784072220,CTRL_ROD_POS_PCT,77.8
1784072220,RCS_TEMP_C,289.70
1784072220,RCS_PRESS_BAR,154.88
1784072220,CHARGING_PUMP_A_RUN,1
1784072280,REACTOR_POWER_MW,2399.3
1784072280,GEN_POWER_MW,781.7
1784072280,CTRL_ROD_POS_PCT,78.1
1784072280,RCS_TEMP_C,289.32
1784072280,RCS_PRESS_BAR,155.15
1784072280,CHARGING_PUMP_A_RUN,1
1784072340,REACTOR_POWER_MW,2402.4
1784072340,GEN_POWER_MW,788.0
1784072340,CTRL_ROD_POS_PCT,78.2
1784072340,RCS_TEMP_C,289.43
1784072340,RCS_PRESS_BAR,154.73
1784072340,CHARGING_PUMP_A_RUN,1
1784072400,REACTOR_POWER_MW,2405.8
1784072400,GEN_POWER_MW,790.8
1784072400,CTRL_ROD_POS_PCT,78.0
1784072400,RCS_TEMP_C,289.85
1784072400,RCS_PRESS_BAR,154.98
1784072400,CHARGING_PUMP_A_RUN,1
1784072460,REACTOR_POWER_MW,2403.8
1784072460,GEN_POWER_MW,782.7
1784072460,CTRL_ROD_POS_PCT,78.0
1784072460,RCS_TEMP_C,289.95
1784072460,RCS_PRESS_BAR,155.01
1784072460,CHARGING_PUMP_A_RUN,1
1784072520,REACTOR_POWER_MW,2406.8
1784072520,GEN_POWER_MW,781.8
1784072520,CTRL_ROD_POS_PCT,78.2
1784072520,RCS_TEMP_C,289.91
1784072520,RCS_PRESS_BAR,155.06
1784072520,CHARGING_PUMP_A_RUN,1
1784072580,REACTOR_POWER_MW,2398.3
1784072580,GEN_POWER_MW,781.4
1784072580,CTRL_ROD_POS_PCT,77.9
1784072580,RCS_TEMP_C,289.87
1784072580,RCS_PRESS_BAR,155.19
1784072580,CHARGING_PUMP_A_RUN,1
1784072640,REACTOR_POWER_MW,2407.6
1784072640,GEN_POWER_MW,785.2
1784072640,CTRL_ROD_POS_PCT,78.2
1784072640,RCS_TEMP_C,289.85
1784072640,RCS_PRESS_BAR,154.94
1784072640,CHARGING_PUMP_A_RUN,1
1784072700,REACTOR_POWER_MW,2392.7
1784072700,GEN_POWER_MW,779.7
1784072700,CTRL_ROD_POS_PCT,77.9
1784072700,RCS_TEMP_C,289.61
1784072700,RCS_PRESS_BAR,154.93
1784072700,CHARGING_PUMP_A_RUN,1
1784072760,REACTOR_POWER_MW,2392.9
1784072760,GEN_POWER_MW,783.5
1784072760,CTRL_ROD_POS_PCT,78.2
1784072760,RCS_TEMP_C,289.72
1784072760,RCS_PRESS_BAR,155.18
1784072760,CHARGING_PUMP_A_RUN,1
1784072820,REACTOR_POWER_MW,2403.6
1784072820,GEN_POWER_MW,784.9
1784072820,CTRL_ROD_POS_PCT,78.1
1784072820,RCS_TEMP_C,289.95
1784072820,RCS_PRESS_BAR,154.82
1784072820,CHARGING_PUMP_A_RUN,1
1784072880,REACTOR_POWER_MW,2406.4
1784072880,GEN_POWER_MW,784.4
1784072880,CTRL_ROD_POS_PCT,78.0
1784072880,RCS_TEMP_C,289.37
1784072880,RCS_PRESS_BAR,155.13
1784072880,CHARGING_PUMP_A_RUN,1
1784072940,REACTOR_POWER_MW,2397.0
1784072940,GEN_POWER_MW,784.6
1784072940,CTRL_ROD_POS_PCT,78.1
1784072940,RCS_TEMP_C,289.81
1784072940,RCS_PRESS_BAR,155.13
1784072940,CHARGING_PUMP_A_RUN,1
1784073000,REACTOR_POWER_MW,2395.3
1784073000,GEN_POWER_MW,786.3
1784073000,CTRL_ROD_POS_PCT,77.9
1784073000,RCS_TEMP_C,289.36
1784073000,RCS_PRESS_BAR,154.84
1784073000,CHARGING_PUMP_A_RUN,1
1784073060,REACTOR_POWER_MW,2400.9
1784073060,GEN_POWER_MW,788.5
1784073060,CTRL_ROD_POS_PCT,78.0
1784073060,RCS_TEMP_C,289.45
1784073060,RCS_PRESS_BAR,154.98
1784073060,CHARGING_PUMP_A_RUN,1
1784073120,REACTOR_POWER_MW,2399.9
1784073120,GEN_POWER_MW,780.8
1784073120,CTRL_ROD_POS_PCT,77.8
1784073120,RCS_TEMP_C,289.41
1784073120,RCS_PRESS_BAR,154.75
1784073120,CHARGING_PUMP_A_RUN,1
1784073180,REACTOR_POWER_MW,2392.7
1784073180,GEN_POWER_MW,786.6
1784073180,CTRL_ROD_POS_PCT,78.1
1784073180,RCS_TEMP_C,289.81
1784073180,RCS_PRESS_BAR,154.90
1784073180,CHARGING_PUMP_A_RUN,1
1784073240,REACTOR_POWER_MW,2397.4
1784073240,GEN_POWER_MW,784.8
1784073240,CTRL_ROD_POS_PCT,78.1
1784073240,RCS_TEMP_C,289.52
1784073240,RCS_PRESS_BAR,154.96
1784073240,CHARGING_PUMP_A_RUN,1
1784073300,REACTOR_POWER_MW,2398.4
1784073300,GEN_POWER_MW,781.6
1784073300,CTRL_ROD_POS_PCT,78.0
1784073300,RCS_TEMP_C,289.24
1784073300,RCS_PRESS_BAR,155.01
1784073300,CHARGING_PUMP_A_RUN,1
1784073360,REACTOR_POWER_MW,2405.9
1784073360,GEN_POWER_MW,783.0
1784073360,CTRL_ROD_POS_PCT,78.0
1784073360,RCS_TEMP_C,290.01
1784073360,RCS_PRESS_BAR,155.12
1784073360,CHARGING_PUMP_A_RUN,1
1784073420,REACTOR_POWER_MW,2407.1
1784073420,GEN_POWER_MW,790.4
1784073420,CTRL_ROD_POS_PCT,77.8
1784073420,RCS_TEMP_C,289.44
1784073420,RCS_PRESS_BAR,155.23
1784073420,CHARGING_PUMP_A_RUN,1
1784073480,REACTOR_POWER_MW,2405.1
1784073480,GEN_POWER_MW,789.7
1784073480,CTRL_ROD_POS_PCT,78.1
1784073480,RCS_TEMP_C,289.22
1784073480,RCS_PRESS_BAR,154.93
1784073480,CHARGING_PUMP_A_RUN,1
1784073540,REACTOR_POWER_MW,2400.8
1784073540,GEN_POWER_MW,781.5
1784073540,CTRL_ROD_POS_PCT,77.8
1784073540,RCS_TEMP_C,289.26
1784073540,RCS_PRESS_BAR,154.78
1784073540,CHARGING_PUMP_A_RUN,1
1784073600,REACTOR_POWER_MW,2400.1
1784073600,GEN_POWER_MW,779.4
1784073600,CTRL_ROD_POS_PCT,78.2
1784073600,RCS_TEMP_C,289.83
1784073600,RCS_PRESS_BAR,155.06
1784073600,CHARGING_PUMP_A_RUN,1
1784073660,REACTOR_POWER_MW,2399.6
1784073660,GEN_POWER_MW,779.2
1784073660,CTRL_ROD_POS_PCT,78.1
1784073660,RCS_TEMP_C,289.79
1784073660,RCS_PRESS_BAR,154.75
1784073660,CHARGING_PUMP_A_RUN,1
1784073720,REACTOR_POWER_MW,2396.5
1784073720,GEN_POWER_MW,783.8
1784073720,CTRL_ROD_POS_PCT,77.9
1784073720,RCS_TEMP_C,289.57
1784073720,RCS_PRESS_BAR,154.82
1784073720,CHARGING_PUMP_A_RUN,1
1784073780,REACTOR_POWER_MW,2400.2
1784073780,GEN_POWER_MW,788.8
1784073780,CTRL_ROD_POS_PCT,78.0
1784073780,RCS_TEMP_C,289.50
1784073780,RCS_PRESS_BAR,154.90
1784073780,CHARGING_PUMP_A_RUN,1
1784073840,REACTOR_POWER_MW,2395.1
1784073840,GEN_POWER_MW,780.6
1784073840,CTRL_ROD_POS_PCT,78.2
1784073840,RCS_TEMP_C,289.65
1784073840,RCS_PRESS_BAR,154.72
1784073840,CHARGING_PUMP_A_RUN,1
1784073900,REACTOR_POWER_MW,2392.2
1784073900,GEN_POWER_MW,786.3
1784073900,CTRL_ROD_POS_PCT,78.1
1784073900,RCS_TEMP_C,289.65
1784073900,RCS_PRESS_BAR,154.95
1784073900,CHARGING_PUMP_A_RUN,1
1784073960,REACTOR_POWER_MW,2398.3
1784073960,GEN_POWER_MW,780.5
1784073960,CTRL_ROD_POS_PCT,78.0
1784073960,RCS_TEMP_C,289.45
1784073960,RCS_PRESS_BAR,154.74
1784073960,CHARGING_PUMP_A_RUN,1
1784074020,REACTOR_POWER_MW,2404.2
1784074020,GEN_POWER_MW,780.8
1784074020,CTRL_ROD_POS_PCT,78.0
1784074020,RCS_TEMP_C,289.51
1784074020,RCS_PRESS_BAR,154.80
1784074020,CHARGING_PUMP_A_RUN,1
1784074080,REACTOR_POWER_MW,2395.0
1784074080,GEN_POWER_MW,777.8
1784074080,CTRL_ROD_POS_PCT,78.1
1784074080,RCS_TEMP_C,289.18
1784074080,RCS_PRESS_BAR,154.87
1784074080,CHARGING_PUMP_A_RUN,1
1784074140,REACTOR_POWER_MW,2404.1
1784074140,GEN_POWER_MW,786.0
1784074140,CTRL_ROD_POS_PCT,78.0
1784074140,RCS_TEMP_C,289.29
1784074140,RCS_PRESS_BAR,155.25
1784074140,CHARGING_PUMP_A_RUN,1
1784074200,REACTOR_POWER_MW,2404.3
1784074200,GEN_POWER_MW,789.9
1784074200,CTRL_ROD_POS_PCT,77.9
1784074200,RCS_TEMP_C,289.44
1784074200,RCS_PRESS_BAR,154.94
1784074200,CHARGING_PUMP_A_RUN,1
1784074260,REACTOR_POWER_MW,2405.1
1784074260,GEN_POWER_MW,783.4
1784074260,CTRL_ROD_POS_PCT,77.8
1784074260,RCS_TEMP_C,289.70
1784074260,RCS_PRESS_BAR,154.82
1784074260,CHARGING_PUMP_A_RUN,1
1784074320,REACTOR_POWER_MW,2405.3
1784074320,GEN_POWER_MW,782.7
1784074320,CTRL_ROD_POS_PCT,77.8
1784074320,RCS_TEMP_C,289.82
1784074320,RCS_PRESS_BAR,155.13
1784074320,CHARGING_PUMP_A_RUN,1
1784074380,REACTOR_POWER_MW,2401.1
1784074380,GEN_POWER_MW,788.1
1784074380,CTRL_ROD_POS_PCT,78.0
1784074380,RCS_TEMP_C,289.93
1784074380,RCS_PRESS_BAR,154.73
1784074380,CHARGING_PUMP_A_RUN,1
1784074440,REACTOR_POWER_MW,2398.0
1784074440,GEN_POWER_MW,783.0
1784074440,CTRL_ROD_POS_PCT,78.1
1784074440,RCS_TEMP_C,289.20
1784074440,RCS_PRESS_BAR,154.92
1784074440,CHARGING_PUMP_A_RUN,1
1784074500,REACTOR_POWER_MW,2405.7
1784074500,GEN_POWER_MW,783.1
1784074500,CTRL_ROD_POS_PCT,77.9
1784074500,RCS_TEMP_C,289.97
1784074500,RCS_PRESS_BAR,155.28
1784074500,CHARGING_PUMP_A_RUN,1
1784074560,REACTOR_POWER_MW,2393.4
1784074560,GEN_POWER_MW,779.5
1784074560,CTRL_ROD_POS_PCT,78.1
1784074560,RCS_TEMP_C,289.63
